dataset_name,contrastive,header_type,header_training_paradigm,in_batch_cl,freeze_contrastive_param,multitask,batch_size_contrastive,batch_size_residual,lr_contrastive,mm_contrastive,wd_contrastive,optim_contrastive,feature_input_dim,feature_hidden_dim,feature_output_dim,feature_extractor_depth,projection_output_dim,lr_unimodal,lr_bimodal,lr_trimodal,mm_unimodal,mm_bimodal,mm_trimodal,wd_unimodal,wd_bimodal,wd_trimodal,optim_unimodal,optim_bimodal,optim_trimodal,prediction_head_depth,num_epochs_contrastive,num_epochs_residual,patience_contrastive,patience_residual,warmup_epochs,load_pretrain_contrastive,load_pretrain_residual,load_checkpoint_filepath,loss_fn_name,metric_list,seed,save_checkpoint_filepath,best_metric_result
mosei_sentiment,False,residual,routing,True,False,False,32,256,0.1,0.5,1e-06,sgd,"{'vision': 125, 'acoustic': 140, 'language': 457, 'mocap': 330, 'eda': 62, 'ecg': 54}","{'vision': 125, 'acoustic': 140, 'language': 457, 'mocap': 330, 'eda': 62, 'ecg': 54}","{'vision': 125, 'acoustic': 140, 'language': 457, 'mocap': 330, 'eda': 62, 'ecg': 54}",6,"{'vision': 64, 'acoustic': 64, 'language': 64, 'mocap': 64, 'eda': 64, 'ecg': 64}",0.1,0.1,0.1,0.5,0.5,0.5,1e-06,1e-06,1e-06,sgd,sgd,sgd,6,100,200,20,40,1,False,False,None,mae+corr,"['mae', 'corr']",1706,/work/siyuanwu/tmlr/output/checkpoint/mosei_sentiment_1699045178.pt,"{'mae': 0.5604776735914287, 'corr': 0.6772048389187144}"
mosei_sentiment,True,residual,simultaneous,True,False,False,32,256,0.1,0.5,1e-06,sgd,"{'vision': 125, 'acoustic': 140, 'language': 457, 'eda': 62, 'ecg': 54}","{'vision': 188, 'acoustic': 210, 'language': 686, 'eda': 96, 'ecg': 82}","{'vision': 125, 'acoustic': 140, 'language': 457, 'eda': 62, 'ecg': 54}",4,"{'vision': 64, 'acoustic': 64, 'language': 64, 'eda': 64, 'ecg': 64}",0.1,0.1,0.1,0.5,0.5,0.5,1e-06,1e-06,1e-06,sgd,sgd,sgd,4,100,200,20,40,1,False,False,None,mae+corr,"['mae', 'corr']",1706,/work/siyuanwu/tmlr/output/checkpoint/mosei_sentiment_1699962582.pt,"{'mae': 0.6365585342349636, 'corr': 0.6705917636244589}"
mosei_sentiment,True,residual,simultaneous,True,True,False,32,256,0.1,0.5,1e-06,sgd,"{'vision': 125, 'acoustic': 140, 'language': 457, 'eda': 62, 'ecg': 54}","{'vision': 188, 'acoustic': 210, 'language': 686, 'eda': 96, 'ecg': 82}","{'vision': 125, 'acoustic': 140, 'language': 457, 'eda': 62, 'ecg': 54}",6,"{'vision': 64, 'acoustic': 64, 'language': 64, 'eda': 64, 'ecg': 64}",0.1,0.01,0.01,0.5,0.5,0.5,1e-06,1e-06,1e-06,sgd,sgd,sgd,6,100,200,20,40,1,False,False,None,mae+corr,"['mae', 'corr']",1706,/work/siyuanwu/tmlr/output/checkpoint/mosei_sentiment_1699739274.pt,"{'mae': 0.6348198660207431, 'corr': 0.6601143665251594}"
